Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,District,FBI Code
JK279247,06/02/2026 04:30:00 PM,028XX W IRVING PARK RD,051A,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,False,False,017,04A
JK279124,06/02/2026 04:30:00 PM,034XX S MICHIGAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,002,15
JK281096,06/02/2026 04:30:00 PM,007XX S ST LOUIS AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,011,06
JK279098,06/02/2026 04:30:00 PM,026XX W 21ST PL,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,True,True,010,04B
JK279108,06/02/2026 04:30:00 PM,026XX W CHICAGO AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,ALLEY,False,False,012,26
JK280742,06/02/2026 04:30:00 PM,016XX W 57TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,ALLEY,False,True,007,04B
JK281227,06/02/2026 04:30:00 PM,063XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,CTA BUS,False,False,007,06
JK279702,06/02/2026 04:30:00 PM,013XX E 56TH ST,0810,THEFT,OVER $500,STREET,False,False,002,06
JK279211,06/02/2026 04:22:00 PM,051XX S OAKLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,009,14
JK279147,06/02/2026 04:14:00 PM,025XX S STATE ST,1540,OBSCENITY,OBSCENE MATTER,COMMERCIAL / BUSINESS OFFICE,True,False,001,26
JK282481,06/02/2026 04:05:00 PM,044XX S LAKE PARK AVE,0560,ASSAULT,SIMPLE,STREET,False,False,002,08A
JK279087,06/02/2026 04:02:00 PM,004XX W 69TH ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,True,False,007,08B
JK279048,06/02/2026 04:00:00 PM,064XX S WOLCOTT AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,007,18
JK283966,06/02/2026 04:00:00 PM,105XX S OGLESBY AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,004,26
JK280423,06/02/2026 04:00:00 PM,032XX S CALUMET AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,002,08A
JK280527,06/02/2026 04:00:00 PM,031XX W MOFFAT ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,014,07
JK279100,06/02/2026 04:00:00 PM,005XX N MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,012,14
JK279079,06/02/2026 04:00:00 PM,062XX S JUSTINE ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,007,05
JK279940,06/02/2026 04:00:00 PM,100XX W OHARE ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,False,016,06
JK279257,06/02/2026 04:00:00 PM,081XX S INGLESIDE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - GARAGE,False,False,006,14
JK282115,06/02/2026 04:00:00 PM,058XX N GLENWOOD AVE,0810,THEFT,OVER $500,GOVERNMENT BUILDING / PROPERTY,False,False,020,06
JK279728,06/02/2026 04:00:00 PM,051XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,False,False,015,08B
JK279051,06/02/2026 04:00:00 PM,061XX S ELLIS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,003,08A
JK279127,06/02/2026 04:00:00 PM,028XX S KOSTNER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,010,14
JK279855,06/02/2026 04:00:00 PM,018XX N LINDER AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,025,06
JK279985,06/02/2026 04:00:00 PM,046XX W IRVING PARK RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,017,11
JK279025,06/02/2026 03:55:00 PM,064XX S STATE ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,003,08B
JK285898,06/02/2026 03:53:00 PM,044XX N WOLCOTT AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,019,11
JK279057,06/02/2026 03:52:00 PM,015XX W WILSON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,019,06
JK279028,06/02/2026 03:45:00 PM,080XX S CHAMPLAIN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,006,06
JK279003,06/02/2026 03:43:00 PM,049XX S HOYNE AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,009,03
JK279538,06/02/2026 03:37:00 PM,018XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,001,08B
JK278983,06/02/2026 03:35:00 PM,008XX S LYTLE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,012,06
JK279008,06/02/2026 03:35:00 PM,048XX W WASHINGTON BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,False,True,015,26
JK278986,06/02/2026 03:35:00 PM,018XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,001,15
